"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50"
"Clonophis_kirtlandii",-0.00986049480430252,-0.0135396118897888,0.00960373766751854,-0.00319227588014979,-0.00633730436248405,0.00238402409089848,-0.00313920951647904,-0.000929896012055372,-0.000476846223333397,0.00317644324110402,-0.00215354941538102,0.00361194800260112,-0.00123899495641388,0.00458711991856723,-0.00342571998808859,0.00582522190494129,-0.000973827069362434,0.000362399120115264,-0.0013885213771078,0.00145366937194327,-0.00114503814108967,0.000523385745881161,0.00056589488686945,0.00289296989588311,-0.00157456162616526,-0.00165812950684974,-0.00270710598243836,0.000667212919945211,0.00104722922343306,0.0018104518208817,0.00020895723786376,0.000478787196566402,-0.00263483018868623,-0.000564725438721299,-0.00026516981214109,-0.00054082016136783,0.000415806161916785,0.000843119848978035,0.000268142789171387,3.73755428283277e-05,0.000128296147911467,2.85343596454027e-05,4.7135943966388e-05,5.96297437909575e-05,3.90703849485234e-05,4.98212412240414e-05,8.33298297124822e-05,3.00338689619179e-05,4.47559516155634e-06,2.13649686852751e-05
"Liodytes_alleni",-0.00690171373630195,-0.0134998577756015,-0.00956745856732484,-0.0060815866759198,-0.00768645443183812,0.00783717635839328,-0.00259587779761513,-0.0099111953056031,-0.00443080996361652,0.00175068541039331,0.00171157518998264,-0.00558537310069272,0.00451581339566906,-0.00120073498696982,0.00766410444112918,-0.00201645463794427,-0.00107109866640165,-0.000573574852089087,0.00153803779485638,-0.00204170306750173,0.000642667191135456,0.000445888230965186,-3.46419300380148e-05,-0.00146196851464694,0.00203213590664515,0.000230382215709982,0.00270369262862217,0.00111955691861241,0.00157319508339892,0.000891363335964407,0.00112599996600972,-0.000217331065717279,-0.000610113378135549,0.000489721332538553,-0.000205107319175761,0.000340019615522718,-9.76745987385915e-05,-0.000424877063707945,-0.0015322448726375,0.000423895952079945,-0.00133609085366869,-0.00151917162066922,-4.76071268158308e-05,-0.000591458345994575,0.00141875203365717,0.00204554904911503,0.00301746680315293,-0.00101618999741538,-0.0006164482828433,6.3028807113676e-05
"Liodytes_rigida",-0.000818527322368437,-0.0132783933352393,-0.00697979690160905,-0.00437012719318315,0.00364555675587124,0.00657587725628153,-0.00847248572650909,-0.00557186904983019,0.00213206469914497,0.00577384039178209,-0.000226918430814572,-0.00654718362377759,0.00207742658374172,0.00158703493609331,0.000976786547497528,-0.00118962422396465,-0.00225369795130477,-0.00515235571950563,0.00190472813586678,0.0012697050254098,-0.000594484105912823,0.0021488745257612,-0.000979153663550895,-0.00168005107443701,0.00147208837774483,0.000592356854549045,-0.00129147565733615,-0.000661961845290125,-6.14589587041304e-05,0.0010087506886216,0.000164258209898637,-0.000401666423909626,0.000483946275659792,-0.000575912025082766,0.0004732786996757,-0.000191207561032891,0.00044550116653963,-0.000175497746330246,0.00129148999562668,-0.000698185857279873,0.00151232426572146,0.00142127932072366,-7.27546983382503e-05,0.000496257691855075,-0.001468679484639,-0.00215020506970683,-0.00304525067307949,0.00101181424254992,0.000583348795831348,-1.39185465451384e-05
"Nerodia_clarkii",0.0143083646491675,-0.0025369879975578,0.00711908034959289,-0.000183257605684019,-0.00490862989462918,-0.00237654422904847,-0.00898268366993863,0.00415172439020561,0.000572483355591572,-0.00257513814932171,0.00107476854435668,0.00167061594937493,-0.00445007074666729,0.0023451033374262,-0.00262223549390796,0.00289442515494379,-0.00142146415056669,0.00179294255560955,0.00455688542732331,-0.00155817904359527,-0.00335048232830744,-0.000644748406400318,0.000370830120332411,0.00133067837495344,-0.000679365467590243,0.00108361222449579,-0.000829097335144606,8.43271804496841e-05,0.00128364951584453,0.00241333628867595,0.000670091396067853,-0.00101078531112485,0.00118691614182337,0.000531040137377999,8.75859834292549e-05,-0.00128671384210618,-0.000332993997070182,-0.00112175302609675,-0.000191594280936704,0.000139915000915198,-0.000679706409708101,0.000227622865536754,-0.00083399856233301,-0.0014130218522099,-2.23087412482269e-06,0.00272673584483732,-0.00144287295061235,-0.00109203883723084,0.00111690258645739,-0.000301912975694925
"Nerodia_cyclopion",0.0172056984101942,0.00104468353708712,0.00339650838228475,-0.00463840051068593,0.00701577060366908,0.00914769763403691,0.0042473126321626,0.00144264115880412,-0.0053737190428822,0.00257461582890195,0.00381872190449838,-0.00113913951025595,-0.000727107818226715,-0.00143383651866931,0.000282660675700443,-0.000452419700768505,-0.00135483967476995,0.000436237299560703,-0.00110821631518648,-0.000861761855545042,0.000752472873920115,-0.00152919384674155,-0.00180185555839535,-0.000760144033843644,0.000896908552117839,0.000727339794454948,-0.00400188629257371,-0.00221095479979572,0.00026130591178589,-0.000819162948171852,0.00140461912957993,-0.000570426623220131,0.000446256258897173,-0.000241283452165419,-0.00084784121202846,0.000243724479818704,0.000477304860882681,8.17845871769999e-05,-9.90069993358288e-05,4.49316239290065e-05,0.000112855236894891,0.000109296614258564,-0.00010192980285186,-1.6341592071168e-05,5.05032852798091e-06,6.50296989912833e-05,5.5171245499374e-05,-3.12025516424704e-05,-4.17952435152441e-05,1.56461867315225e-05
"Nerodia_erythrogaster",0.00894128643196696,-0.00628458228596676,0.00719317945278774,-0.00322999260049974,-0.00145222149444658,0.00643635521221071,-0.00203367113002741,0.00362984353926609,0.00511172466274173,0.000382399515833404,0.00434361497980224,0.00603347782755808,-0.000360744425862456,-0.00371154324121755,0.00454290744094168,0.000373440699738514,-0.00051086627379304,0.0013866846246078,-0.00101651551248891,-0.0030101261802858,0.00290591659855321,0.0018081399433585,0.000455695404141177,0.00142432856261372,-0.000646379949344923,0.00154199517651336,-0.000102050474133928,0.000519759195581451,0.00135547023796202,-0.000123722053077961,-0.000443392505741267,3.543214194834e-05,0.000130372239857997,-0.000269937594960168,0.000282316986198205,-0.00021658395075264,9.88779668743192e-05,7.16439624003071e-05,0.000157321779055234,-6.79412692960606e-05,9.06388196944435e-05,-1.41766830694584e-06,-5.45546826611621e-05,3.57092366588233e-05,-1.83740192766076e-05,7.54880955724011e-07,1.3783314595892e-06,3.03219393564974e-05,8.36415344791842e-06,-7.49962595091871e-06
"Nerodia_fasciata",0.0147155960078288,0.00316349288085825,0.00353451231555628,-0.000897531506529227,0.00447675137604164,0.00147327664341446,-0.00755107541106601,0.000588028066075476,0.000580540897427473,0.000205676994281049,0.00114290582244809,0.00267406320198787,0.00254226406847887,0.000708509947168596,-0.00121659820808204,-0.000515334331955716,0.00108229811368466,0.00281112368114827,4.13878459080455e-05,0.00302031043408422,0.000927553392090723,-0.000515831157971673,-0.00161086090637063,0.000235282390342983,0.00136424458346792,0.00073874710851978,0.00132965666168381,-0.000711831337582214,-0.000338419432238601,-0.000942800455182174,-0.000582267172397262,-0.000552976528730196,-0.000536927110907818,0.000380638763894494,-0.000220269128311129,0.00144186638690641,0.000309588616724201,0.00115354537518902,-8.30377061564249e-05,-0.000187882100466635,0.000573447017613212,-0.000415419226405953,0.000843523678753516,0.00138927749170854,-7.17025043733707e-05,-0.00286149903409625,0.00145312156237813,0.00112231428414455,-0.00116369896572245,0.000320132875224248
"Nerodia_floridana",0.0208603331704056,0.00274929241571037,0.00339247220510717,-0.0016884863168781,0.00868473923010422,0.00673774186697538,0.00545687081010451,0.00507473934171363,-0.00626146407890712,0.00503932762447447,0.000702657003171097,0.00183834095807706,-0.00239862073914774,0.00261199364557057,-0.000863231230211705,1.87809354125268e-05,0.00158450316619232,-0.000256052234108933,0.000920260489415479,0.000861787577452175,-0.00134044891435436,0.00157383113037172,0.0018145313567543,0.00074923726281,-0.000603871891972975,-0.000799458199715091,0.00399223468240323,0.00201987900358381,-0.000455945510772572,0.000890304130913081,-0.00129192084383648,0.000592248826018757,-0.000358483184825662,0.000255279197620264,0.000842634583149215,-0.000193013802663741,-0.00045592467193329,-0.000114908692459658,0.000104933504365617,-3.91591728941293e-05,-0.000126365659085021,-0.000109080891827573,0.000118744533474504,1.56121727865334e-05,-5.91404740466821e-06,-6.62381436312598e-05,-5.10110696558001e-05,2.59936872148433e-05,3.88077247043943e-05,-1.62132632724467e-05
"Nerodia_paucimaculata",0.0149375549060464,0.0191889387849547,-0.00539513061414103,-0.000671328331538212,0.00678175658237677,-0.00387205517091203,-3.22023940676303e-05,-0.00128922889820759,-0.00321982615485665,-0.00578370902459358,0.00710536854335226,-0.00705163986080664,0.00362143819022651,0.00050935345524972,0.00205593659720775,-0.00216313692650305,0.0019007049555418,-0.00371661842484614,-0.00190560646344737,-0.00144739112786918,-0.000219719561066138,-0.00139996784219632,-0.000741574825993895,-0.00201917652410863,-0.00363091725655723,-0.00341671155357104,0.000118210766865989,-0.00121829601145571,0.000321867458089143,0.000450803805616,0.000396493906715515,0.000386741773697393,-6.12215645547269e-05,0.000320016620839225,0.000324028413943027,-0.000386658125952519,-0.00058480600523482,0.000121038088986437,-0.000289107971433789,8.61992183593446e-05,-6.85465890336453e-05,-0.000115934714874986,-3.17700605751052e-05,4.34665449131843e-05,-5.29327151516424e-05,-5.73475365354815e-05,-2.06194230203849e-05,1.13700654143145e-05,1.69604133232675e-06,1.4384036188954e-05
"Nerodia_rhombifer",0.021700900411405,-0.000807574685125998,-0.00838074126907386,-0.00323473318498093,0.0107830516021712,0.00278014131366447,-0.0036495840370905,-0.00175328351902979,-0.00590763190845589,0.00339668262834026,-0.0019292955206392,-0.00396512854387723,0.00674112859341981,-0.000101137279325939,0.00207199996734579,-0.00262953558269148,0.00391462718244901,-0.00252653818235784,0.000617544087499813,0.00248071716847686,0.00143738827262138,0.000204434754729902,-0.00194510537570023,-8.91408008893417e-05,-0.000399663823925511,0.000678854514513364,-0.00135144597634123,0.00130793222138375,-0.00109306395929846,-0.000152784657284448,-0.0030626813636457,-0.00191506473765195,-0.000660635017204847,0.00111120036252503,-0.00126083316704542,-0.000698369226615931,-8.28603307710136e-05,0.000333030107211428,5.19641464111817e-05,-9.15810959037035e-05,-0.000131399641977343,0.000236878473723379,-0.000178556566108155,-9.30720100383918e-05,-1.66185701042918e-05,-1.53664983631148e-05,3.0253234457554e-05,-0.000122348487854648,3.23537308039857e-05,1.16701439173315e-05
