"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50"
"Clonophis_kirtlandii",-0.00445799419848342,-0.00276701193937392,-0.000967777926609354,-0.00242189027625179,0.000685717802851284,-0.00157367491109786,-0.000279732944865592,-0.000494709656473647,0.000426721546709579,-0.000416720863466863,0.00178095885995375,-0.00121979564450042,6.12928661088017e-05,-0.000307091918079508,0.000180633569021003,-0.000365348436008437,0.000199018692451518,-0.00106029021876799,0.000125119248393817,0.000214100491836896,-0.000172113220732072,-0.000425143257435526,0.000285687471014306,8.46467388804131e-05,-0.00037999539645164,-4.59506665339181e-05,-7.83292303036375e-05,-3.35499014057331e-05,0.000119037935568099,8.11524407483593e-06,7.04860257161254e-05,4.50067277680134e-05,0.000354465119838938,-6.61107924747096e-05,-9.7415682344392e-05,-4.77121824403462e-05,-0.000214670014263586,-5.15608685405365e-06,0.000305119986735537,5.03462343527854e-05,0.000102960055836578,3.05223249538951e-05,7.93772634291298e-05,7.44920162539935e-05,3.43772027405649e-05,1.97876007434008e-05,-0.000217418335042328,-0.00019095289655991,-0.000146472843601579,-6.51960850108716e-06
"Liodytes_alleni",0.00412181011542574,-0.00742580774698975,-0.00516256924981406,-0.000759383165904335,-0.000458421926222891,0.0013095425367246,-0.000282897500094389,-0.00288708518761081,0.000295609568919777,-0.000244239555121214,0.000487494704135088,-6.96015179247339e-05,-4.1772893189365e-05,-0.000255009255387431,-0.000602779456534846,0.000173102611630243,-0.000505605451227965,-0.000759104010656597,0.000207659664458649,0.00033620383274704,0.000289851788213241,-0.000141547515192293,0.000113950243994643,-2.08665031579901e-05,0.000137316980102208,-7.18948524453845e-06,-0.000285971215294669,-3.56225868656675e-05,-0.000156276075676209,3.62874363385933e-06,8.72028523953775e-05,-0.000257340056031331,0.000395461457278452,5.61968036298108e-05,-4.94731100742206e-06,0.000155643786471162,-0.000214260557462108,-4.45371981354801e-05,0.000287885076968585,-6.18705827068932e-05,9.02653727267428e-05,-0.000184639075489968,3.26491478315096e-05,-1.45879587929784e-05,2.97218369971061e-05,2.08710339512482e-05,-0.000265969145188847,-0.000143077584069291,-8.81232948825674e-05,7.70479770997184e-06
"Liodytes_rigida",-0.0036179535562223,-0.00220469811940761,-0.00251829748263498,-0.000686384072497213,-0.000386639391793595,-0.000621114613446712,-0.00179894364005267,-0.0014282030870387,-0.000512056836148512,0.000806609877773863,0.000100934536471798,0.000291987441036224,0.000414274751783159,-0.000501394238704065,-0.000686505572120428,9.23779846359897e-05,-0.000353421119798665,-0.000505388918528412,0.000367485169557351,0.000347228875911421,0.000417969573572869,-0.000462828391143129,0.000204164869075691,-0.000110800088973255,2.83675944512672e-05,0.000120854617512795,-0.000436831054897087,-5.05162639419771e-05,-0.0001751243265443,-4.34986090347738e-06,1.42103535968219e-05,-0.000238941645511144,0.000466615700908087,3.13987420607523e-05,-0.000100640925133242,0.000206324079141846,-0.000191214218373671,-3.92864194128903e-05,0.000285361621879039,-9.11775096814168e-05,6.94228806778799e-05,-0.000191310627625136,2.58149333540931e-05,-3.20329790529846e-05,2.32952074788835e-05,2.18998628685993e-05,-0.000277878868954069,-0.000151857536519386,-8.50080254739207e-05,1.2111012451326e-05
"Nerodia_clarkii",-0.00159680481710854,-0.00293009988029713,0.00500424556290433,0.00238025138465325,-0.00132253917664629,-0.00216686744691089,0.000189348477787809,0.000805003894206208,0.000955683425941889,-0.000686325318946011,-0.000202938616437417,-0.000411430815684096,-0.000640967082081768,0.000672038062025499,-0.000305064110841342,0.000112209357960142,-0.000225334897240374,-0.000317818132408217,-0.000255369649731326,0.000664787006392173,-0.00035356469016818,0.00010381745780835,-0.000193627336729248,-0.000142231182489847,9.11919028893515e-05,0.000762738254958708,-0.000133187192074915,-2.8791700173711e-05,-6.12903325330849e-05,-0.00025188586196997,0.000189461801812691,5.57796413942591e-05,-5.26592232454315e-05,2.01708194058792e-05,0.000406564089497486,1.49053010612623e-05,-5.5078688726873e-05,0.000145416203543529,2.60104152985918e-05,6.90647136768989e-06,-0.000205083008646169,-2.25631790342277e-05,-0.000195347608942307,3.64182310290444e-05,-0.000105523332765212,-8.45485266429108e-05,0.000134133551548643,-0.000169149735667489,0.000179112657345869,-1.76725053608503e-05
"Nerodia_cyclopion",-0.000919408328160692,0.000541305528042854,0.00508951607401696,-0.000691190361960868,0.00115765333394708,0.00106224436410888,0.000465708318868672,-0.000807401840095964,-0.002307720586736,-0.00126324994077489,-0.00063352902101175,-0.00019487145101608,0.000533835620776099,-0.000344712391237602,-0.000387821813084978,0.000568143303661306,0.000334348346309096,-0.000182983119531094,-0.00119549963355781,-0.00014878840780088,0.000946262760251775,0.000170258939225317,-0.000764667449378199,0.000770715566990989,-0.000818651416959168,0.000131645018857459,0.000340572352686148,0.000289919924810782,0.000182019093999983,-9.89850573177753e-05,1.80779275473633e-05,-0.000470614357953853,-6.27809075314423e-05,0.000196664460997023,-5.67445135571484e-05,0.000144015759432081,0.000204927619658166,2.57981712518913e-05,-0.000173018172683082,0.000165488458103892,-5.05758899344933e-05,6.71488517654063e-05,-0.000105883776526278,-0.000108479293149082,-1.00773845070059e-06,1.72188213301553e-05,6.71221386994574e-05,-9.79763657892242e-05,5.6439208136291e-05,-2.80752797681924e-05
"Nerodia_erythrogaster",0.00156899174897949,-0.000781161753699474,0.00164413211491105,-1.02120253678826e-05,-0.000798654775217299,0.000802550264600209,0.000236453868486937,0.00091004963213058,-0.000666180908004993,-0.000227014322765871,-0.00027416316733915,0.000788038924062925,-0.000226138799457126,9.64038137231309e-05,0.00010860459783336,-0.000102174886316491,0.00028368639478498,0.000585374165717784,0.000100620558459871,0.000169660917075673,0.000254432160213694,-0.000267727460067277,-0.000187835823614272,-0.00011267396440025,-2.83569541101031e-06,0.000252088802540809,0.000281395351070814,9.30986481021679e-05,-0.000254604537852292,-0.000193763740601476,0.000402574231964663,2.54961731134662e-05,0.000248738665606273,0.000182701901135856,-9.55936671415454e-05,-0.000344207980013189,-5.50196125971258e-05,-3.72164590933281e-05,3.4092989043999e-05,0.000290517343604565,8.83591366393095e-05,-0.000172347585348495,-6.15639414338989e-05,0.000200054556644329,-9.25641559302925e-05,-8.06521683460531e-05,0.000140604285931338,-0.000115934351454776,0.000210587248311785,-3.22424740054978e-05
"Nerodia_fasciata",0.00455863074990284,0.0005894163397735,0.00146545273027602,0.00291820540105179,-0.00197526285896632,-0.000213218051151194,-0.00110168340046495,0.0016316341515285,-0.00193181761529918,-0.00133521423733347,0.00075766086182124,-0.000246220058503384,-0.000212633981183285,0.000478641083142492,-8.87581397852039e-05,0.000153032321147779,-4.44157747225599e-05,-0.000318424372877666,-0.000219328424171551,0.000298161649472431,-0.000562771165075745,6.33279624728539e-05,-9.9475468174918e-05,-0.000159924270336563,5.30200805020575e-05,0.000577843645543475,-0.000229961074969402,-8.17345007088261e-05,-4.50661408296044e-05,-0.000279502655925873,0.000187064293929051,8.54677900408917e-05,-2.48764644493602e-05,1.30431956460385e-05,0.000437585180339155,1.62070722750336e-05,-6.08751902315246e-05,0.000141888080766378,2.23782476410678e-05,9.15847112661251e-06,-0.000238446499209762,-3.62069375661763e-05,-0.000209752322765473,3.98515507730185e-05,-0.000102304133352435,-8.46519337147446e-05,0.000136696679327944,-0.000170559650405285,0.000172435880779562,-1.98308082670146e-05
"Nerodia_floridana",-0.00224334775140678,-0.000862688977676565,0.00559815895716753,-0.000215423994243751,0.000669696642604837,0.00221627118828769,0.00130206990738407,-5.60757532966252e-05,-0.00114910776829207,0.00123436948791141,0.000206226681667757,0.000314349043031171,0.000745393114989837,9.64739759011171e-05,-0.000849432067458792,0.000949646263521192,-0.000393852610880082,0.000130511110762545,-0.000698723831873846,6.99030503346358e-05,0.000132426852530395,-0.000480204303399168,-3.11200720065255e-05,0.00105994508623752,-0.000600420490424529,-0.00028127381398392,0.000680504168490835,-0.000146805165947325,0.000124496894271316,0.000190246458761995,0.000432947439678619,-0.000312014146850979,7.295214435899e-05,0.000140323994282107,0.000123915603497243,0.000130711887248225,0.000342425224820428,-2.92702387781042e-05,-0.000135127284755524,0.000136554294677613,-0.000242198000004558,3.92946378156327e-05,-0.000162123343942975,6.20253774084453e-06,-3.7360845975042e-05,-4.43669690686517e-05,4.05472617328089e-05,-3.67446220462111e-05,3.02470121065187e-05,-2.4665049459465e-05
"Nerodia_paucimaculata",0.00164337721140956,0.00148744352514128,0.00102651340584766,0.00151201202368342,-1.70307285448528e-05,0.000622581805886094,0.000746614274538924,-5.37720088279126e-05,4.83890852838308e-06,0.000548492950966014,-0.000926623312633611,0.000935919199442012,0.000495640143778704,-0.000290897541274707,0.000114834436137431,-0.000326552171670782,-0.000465097836395371,6.02486377945957e-05,5.82096798570215e-05,0.000236222623108574,7.4164898748844e-05,2.18800973311984e-05,-0.000622087163602973,-0.000152733239176253,2.03229152938298e-05,-3.44832911773637e-05,-0.000301887051479868,-0.000342910270709463,7.57778275965167e-05,-5.35432511108866e-05,0.000450694242650145,0.00025181273466002,-0.000285619483545251,0.000153205213551993,0.000101527404004132,-0.000135617322204229,-0.000343938657870149,9.6329576704284e-05,6.29113539416849e-05,0.00010420919128634,-0.000219208273617468,0.000106189438110657,-0.000230390260416319,3.73941146514299e-05,-3.6187586882517e-05,2.73352728719769e-05,0.000153370326619629,-0.000201580063084773,0.000138851372559396,-2.86677146775339e-05
"Nerodia_rhombifer",0.00648613696138537,0.000622124415203875,0.00206182535907094,0.00247479953300109,-0.000464030362685437,0.00112776066389963,0.000220200477415534,0.000517404211421538,0.000921595521061881,0.000587255171277553,0.000316676980460707,0.000456660122961327,0.000721697550459266,-3.22046568538256e-05,-0.000939669844091468,-0.000442569980569152,0.000399299971055813,0.000100870550533905,-0.00046366643175586,0.000120067348835654,0.000478206034552054,-0.000228641463132346,0.000321749795638934,-4.55525800443991e-05,-0.000364515691374796,-0.00023903427221787,-0.000308460581511468,0.000880155384252304,-0.00030045456785018,8.68287688546728e-06,0.00049821902700793,1.94437167523051e-05,-0.000533806823000616,-0.000221827176862112,3.32542563856237e-05,-0.000249734349907726,0.000204835553262372,3.39997985884198e-05,9.43579933449835e-05,-0.000150304379926441,3.6714407975787e-06,-3.1603163358712e-05,-7.10115593723515e-05,-2.63596584346754e-06,-0.000165533717278622,-5.9760818977974e-05,0.000134367002256601,-0.000118916812030824,8.04923278193682e-05,-3.60633010885604e-05
