"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50"
"Clonophis_kirtlandii",-0.0126356086507968,0.00300345151090442,0.00186763611319718,0.00214989412979346,0.0048041421811492,-0.00636210312413026,-0.00363559836694335,0.00115916767447857,-0.00207134492639975,0.00177158396151283,-0.000510219399053096,0.000764835150546709,-0.0018733721585038,0.00192227905994615,-0.00135049533394034,5.09460933858017e-05,-0.00136906071230917,5.64767419610838e-05,0.00290929290271402,-0.00153920389838664,-0.00114078393259486,0.00176057307977891,-0.00069037161165885,-0.00107570629192612,0.000168359579542456,1.15334640340597e-05,0.00012470575161132,0.000241688590816503,0.000263628256707587,0.00169465141709928,-0.000385625795034356,-0.000730481821619383,-0.00144899537360895,-1.47265533723235e-05,0.000797245222231659,5.59346276150286e-05,0.000129498908580931,0.000588306739777296,0.000318615755122189,0.00135623472694727,-9.69681594077501e-05,-0.000562400273611436,-7.64064307016151e-05,-0.000143726970485756,-0.000261076699379735,-0.000223497329551974,-0.00111927306118999,0.00167602720358826,0.00046338836220167,2.22977966687448e-05
"Liodytes_alleni",0.00211223133652269,-0.00482537628264689,0.0180520343748382,0.00556466077316351,0.000977880441393803,0.00111005406042329,-0.00252576690513789,0.000687265963983846,-0.00303771812349707,0.00342249445843185,0.00495732809625709,0.00109981846321018,-0.00190528157819472,0.00117003360428716,-0.000236126512275407,0.00129079225941656,0.00125783231993659,-0.0014203891440319,0.00244836769288709,-0.000252305068852783,-0.000383832559289433,-0.00207912560562099,-0.00126799011149842,0.000438436686424282,-0.00042201538232005,0.00072126112468501,-0.000973782341763851,0.00239059077069433,-7.04612525103687e-05,0.00163041674687507,-0.00178639259022588,-0.000267275921693355,-0.000455048321781236,-0.00100298703570363,-2.06549784515174e-05,-0.000274812797659644,-7.82892665429854e-05,0.000368781214057388,-0.000145322468400168,0.000241455704734256,-0.00023712969009659,-0.000427279951262382,0.000255736598230125,-0.000602546198435326,0.000169949431587888,-8.67213370376456e-05,-0.000832204937982911,0.00162243164990321,0.000428487704373072,7.17936976540158e-05
"Liodytes_rigida",0.00293259586417679,0.00227714028801631,0.0103554336473412,-0.002696026986819,-0.000310455672822826,-0.00106048981870913,-0.00501104365199074,-0.0011759907322643,-0.00106069300764287,0.00493099454775523,-0.000911174845477216,0.000974821133516146,-0.00115946451395815,0.000984348313534446,0.00191202840480921,0.00362172983884241,0.00303471739972991,-0.00139231089390123,0.00230877053496979,0.000445167013928878,-0.00131818863511168,-0.00113576980459456,0.000143351790086814,0.000768608378605314,5.66663767214105e-05,0.000560955019666011,-0.00148259868225972,0.00216720422805173,0.000611852697530928,0.00153894430116334,-0.00183829305804747,-0.000859419832983998,-0.000503334194468978,-0.000981540991665361,0.000165666160799491,-0.000315326991220158,-0.000199815971282802,0.000566030682353613,-0.000148276531884562,0.00022904962850915,-0.000443714502143759,-0.000351995536561061,0.000220442135684169,-0.000559457042826427,0.000173009767539822,-2.26053959038006e-05,-0.000799250289181042,0.00164739959987447,0.000429939111638248,7.168499863732e-05
"Nerodia_clarkii",-0.0056506223929802,0.0112467839423128,0.00395742182302393,0.00235005167451619,0.00242372295446017,-0.00193722361204011,0.00910727139166501,0.000529762154927716,0.00117621217587878,0.00089507319275886,-0.00321070977580332,0.000945874686418121,0.000581894443892582,0.00141895879260494,-0.000125853271365959,0.00146207524308871,-0.0018616629320738,0.000350130064513969,-0.00101094776187498,-0.00221182696874614,-0.00136753640280456,-1.68279645703679e-05,-0.000557046327315449,0.00101384821254117,0.000631343605795832,0.00144755065738415,0.00370286265964455,-0.000693910977777745,0.0015607778773535,0.000443440771262479,-5.68189937190044e-05,0.000649563622337274,0.000818306599887593,-0.00128770973879589,-0.000222730763605182,0.000811737133040907,-0.000321112604022013,0.000173692517320683,0.000812950719396339,-0.000295449997058562,-0.000366130922016697,0.000507803423667368,0.000151811669207323,-0.0011411425739393,6.78901983907007e-05,0.000483889910260227,0.000197585357049813,-0.000194838918993882,-0.0011630319275528,-0.000473355063053296
"Nerodia_cyclopion",-0.000521351220449429,-0.0153744549480246,0.0104670185186142,0.00607352255109626,0.00692462798059899,-0.00121749943968465,0.000241536079250964,-0.00310863368742956,0.000365602479292937,-0.00622615879250403,0.00329654016182684,-0.00475535675176546,0.00520342204289235,-0.000234942171969279,0.00217422761938715,0.00931605486256365,-0.00184531165672972,0.00150371356296975,-0.00296539108318551,0.000952115773521782,-1.56264796949146e-05,0.00217450795364496,-0.000778579252685736,-0.00202761478509783,-0.000572543455266105,0.000752263761264743,0.000462430628238147,9.44149226367211e-05,-0.000703014372307885,-0.00139188542474434,0.000645472694391694,-0.000652581462224859,0.00126029934589323,-0.0015292616585839,2.2207598977603e-05,8.79185303758167e-05,-0.000464095289609971,0.000240192903385276,0.000437434322094475,-4.59011279143276e-06,0.000338664333085608,-0.000844168122256895,-0.000384029797087315,0.000424170247368156,-0.000771077552284022,0.00020908063766972,0.000461168673772477,-0.000134895686260234,-0.000430271297445013,-0.000168108581738895
"Nerodia_erythrogaster",-0.0111472948676606,0.000705165123518997,0.00554123984339825,-0.00432281868618684,0.00119086979808139,-0.000643690081845913,0.000621346686863219,-0.00235345035926927,7.13293001516432e-05,-0.000542621108890981,-0.000875798884465382,0.000617489276219168,0.000638542001230615,0.00204556287777655,-0.00120185117926062,-0.00103595763629247,-0.00174269699745481,0.000103893456671427,-0.00110834558188034,-0.000762197266185207,-0.00109032363945121,0.00286048337174832,-0.0025082895845672,0.000917016774446348,0.000375955500120809,-0.000893188560560583,1.03374110523582e-05,9.43501350873472e-05,2.89498255496608e-05,0.0029801246765035,-5.05421305353914e-05,-0.000235027639841377,0.000187758781664916,-4.19256315722745e-05,0.000330484551802466,-7.51869213355292e-05,-0.000877783080480633,0.000164048020599729,-0.00025793044131431,-0.00112947179893934,-0.000911859141224587,-0.000523114193813045,-0.00121379816244974,-0.000547667223235798,0.000232717978948079,0.000441387016372181,0.000869149844650687,-0.000366160046337464,-0.00100855313176766,-0.000458775424774884
"Nerodia_fasciata",-0.00290235740034574,-0.00261538196366441,0.00493914541797768,0.000947427063033879,-0.00247279150123276,-0.00245818345366577,0.00375953617783512,-0.00343052580006591,0.00268349630525121,-0.00395109292347833,-0.00215178053386223,-0.00146825028517074,-0.00117678368190566,0.00152104425382777,0.00390229511325051,-0.00131499203006541,-0.0021930060769119,-0.00138504194250721,-0.00119974690819278,-0.00163763228076735,-0.00219945041038278,-0.000178835242027526,-0.000463449385743379,0.000664783004111931,0.00171665719498047,0.00080207287825651,0.0036329066841749,-0.000985150548502205,0.000684492180024013,0.000432298821448322,-0.000230989278572874,0.000430104156690013,0.00065494547801101,-0.00132645784257402,5.39640582499538e-06,0.00106248191804734,-0.000213954035611797,0.000366034722892587,0.000768939649895669,-0.0002967562716608,-0.000261746116045997,0.000454358479155499,0.000122632407916082,-0.00118254039169208,0.000105028674867586,0.000421373400005058,0.000230952168222703,-0.000152719617534411,-0.00113372472760839,-0.000479829880454537
"Nerodia_floridana",0.00701278559583226,-0.00117162532956097,0.00649978945103786,-0.00258068119110141,-0.00241275408336109,0.00334179017558883,0.00477872352168981,-0.00614680436599407,0.000345869209814032,0.00386340746519991,0.000390021717509772,0.000942854276675445,-0.00188155043080798,0.00138488088467955,0.0017476089614611,0.000650007856486917,-0.00101426236606054,0.00118814427343468,-0.00346551792382608,0.000275364100712214,-0.000253275879770723,0.00257384785299405,-4.48330349726883e-05,-0.00266294688263373,-0.00124816480959401,0.00106544991464592,0.000715769350237908,0.000300287918610052,-0.00131577019240359,-0.00201957664968581,0.000317891521797846,-0.00105247756940299,0.00193510513072767,-0.00250847724506896,-0.000151315278663407,-5.56118948000055e-05,-0.000767725938377933,0.000431981399666622,0.000582462021416717,-0.000205941388383393,0.000365235016071618,-0.00127594323884453,-0.000417674891085968,0.000601563844571676,-0.00111927163264003,0.000148308878692721,0.000506195904444308,-0.000139029071823104,-0.000375255635936471,-0.000146204541215768
"Nerodia_paucimaculata",0.0291248695903156,0.00291465806212174,0.00674128714584944,-0.0072178290909573,-0.00201590965007526,0.00459719486739249,0.00154526690005609,0.00503905602501945,0.000286047265776543,0.00130360295468861,-0.00098791697804556,-0.000933082765236856,0.00365406510184769,0.00180558671698027,-0.00306034592186243,-0.000854706054257278,-0.00325286849688712,-0.00438552349447023,-0.000921737502385598,0.00170798829732341,-0.00163052490100443,0.00227473343608192,-0.000196403720695481,0.00111075942018606,0.000515334969512447,0.000461396723958303,0.000421770281776381,-0.00157256883397869,0.000650507952042225,-0.000524239582517829,-0.000586434426146257,0.000831766801034009,-0.000607584600397071,-0.00120399638676799,0.000774970211369654,0.000974509192537309,-0.000437583888832576,0.000512145984564563,0.000647289806221491,-0.000484808287219648,9.44279476109427e-05,-3.07027308023724e-05,0.000150099153229437,-0.00095152317808264,-0.000106778728078411,9.98549848543654e-05,0.000343728426085683,-0.000193756615070524,-0.0011009196216734,-0.000589527906520956
"Nerodia_rhombifer",0.0194571512589055,-0.000181948400574962,0.00509107696638375,0.000414005538223899,0.000637746465745092,0.000512767704488346,0.00508434137764225,-0.0032669423940492,0.00171057569501222,0.00263651192880716,0.00186566237887232,0.00246706699954172,0.000900161815557785,0.00466546858925659,0.00157362414594869,0.00063220696006243,0.00065350407715835,-0.00228376726448196,-0.00343831812123843,0.00201238040711594,-0.00195731293750904,0.00111176197254942,-0.00100428698953504,-0.000815483789546187,-0.000781413886444849,0.000376534235960621,-0.000260279165715099,-0.000827651191111516,3.11846892793955e-06,0.000533746327220797,0.000853817938497411,0.000821203468511872,0.00168947084158243,2.24932862976648e-05,0.000992358268388296,0.00118023393450945,-0.000963921554741805,-0.00167675806138275,0.000234622336706737,0.000861185499504654,0.000466071244890915,0.00109420821232461,-0.0013465587252632,1.55679962896868e-06,0.000666549376923777,0.000439569988469242,-7.11758084470993e-05,-9.68464611867213e-05,-0.000696851273930863,-0.000292998365371795
