"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50"
"Clonophis_kirtlandii",-0.0185460560776853,0.00729774807433645,0.00900812997864039,0.00564817837625688,-0.0041373070526339,0.000784675800332506,-0.00351312375335455,0.00108065423076422,-0.00113872565464559,0.00330237100464225,-0.000126836917010383,0.00110547451721989,-0.00389804000871852,0.000801006723196705,-0.00261225545786851,7.97372492326488e-05,0.00228506765295444,-0.000370373829596048,0.00217116757465478,0.000699112851833123,-0.00242695224083257,0.0017383335687506,-0.00129771157789788,-0.000770572207273111,-0.000540386221933686,-0.0010085356953077,0.00213220117497178,0.00268096431364017,-0.000736119312416566,-0.00127117983367234,-0.00121569989190065,-0.00038252214313177,-0.000924184976479137,-0.00208631543903795,0.000181705751774658,0.00195148333559109,0.0022920143512729,0.000818679725158569,-0.000376411646844808,-0.000429565042823433,-0.000549095409378435,-0.000123793200495043,-0.00120668234870779,-0.000586969084854717,-0.000632528436510061,-0.00194218966729172,0.00165003507511331,0.000517507199881054,9.15703080120614e-05,5.87277904934275e-05
"Liodytes_alleni",-0.00716664442295976,-0.00167678995625737,0.0156550585223117,-0.00283643774354558,0.0136162866695092,0.0067364282132754,0.00658518091094572,-0.000130564834712242,0.00295381298152989,0.00860729366352777,0.00496954357249342,0.00115424743193879,0.000251360556156316,-0.00670996183553756,-0.00336522186114555,-0.00099241901075262,0.00134101899820571,-0.000596039432734116,-0.00122319256966287,-0.00270055707009565,0.00150723722984659,0.000728102108989918,-0.000536053813889334,-0.00344111280264195,-0.000606143716715222,-0.000302395846398239,-0.000173345716501299,0.00201846927098356,0.000697219204858296,-0.000220555094822292,-0.00143162027456955,-0.000960823451591438,-0.00141335115646527,-0.000812311942817631,-0.000344150527901489,0.000728122306216474,0.00174512370920717,0.00155858413219982,-0.000390297808230751,-0.000163960763241473,0.000269070240993277,0.000368501350614844,-0.000714772255929995,-0.000591804021094386,-0.000647210182604468,-0.00215228594556235,0.00140598712983474,0.000342342781957548,5.2153916705381e-05,7.54746472222824e-05
"Liodytes_rigida",-0.000456685144097388,0.00490528826572007,0.00782414164730733,0.00980171989098219,0.00750523713665894,0.00345448624044332,0.00511818880502111,0.0107448052592324,0.00456401469255968,0.00659051342064503,0.0051809491254438,0.0006835357851837,0.00123681005983748,-0.00336326511438969,-0.00105117275130797,-0.00109649373357445,0.000605491299022544,-0.00256281018987281,-0.000786716352081113,-0.00206586802034102,0.00277676222550858,0.00168884679263618,-0.00106753695301831,-0.00308519285265661,-0.00171029205748734,-0.00141401546158431,-0.000547385092700045,0.00226634782749445,0.000765201766687177,0.000232148398956683,-0.00135150134071459,-0.00112235347449947,-0.00220110810319578,-0.00053605290863801,-0.000298479097413845,0.000845251792024131,0.00163361970997461,0.00155576410842444,-0.000318436461384405,-0.000320765180647883,0.000313188749315188,0.000453110108979574,-0.000757550502239699,-0.000489284869226541,-0.00068417176912931,-0.00207739758752325,0.00147167286898052,0.000310198787147447,2.14820035631082e-05,6.21678920778735e-05
"Nerodia_clarkii",-0.00137004532965396,0.00748487386156253,0.00568022731562055,-0.00272802339576411,-0.00976410148114291,-0.0141593423558637,0.000980148877891539,0.00613871973781813,0.000442600153729454,-0.00625466928816793,0.00237272704000137,0.000207924097057903,0.000989226578743591,-0.00564209576069062,-0.00106160114004316,0.000744483675307204,0.00115711389999242,-0.00236083778220457,0.00174501127910595,0.000113977044188652,-0.000786259863655003,-0.00106754948475219,0.00302140534808665,0.00183732696557825,0.000404104661078778,0.000957499985468923,-0.00151068046492918,-0.00111053989268953,-0.00161069424317016,0.000417568231505251,-0.00114231962171455,-0.000130308934146656,0.00179377443957386,-0.0013566604717864,-0.00103586429068005,-0.00253688940887985,-0.000361474744320778,-0.00137784761981296,0.000103161044025987,0.000443172348874752,0.000244676947296978,0.00161772167062748,-0.000723450390631171,0.00150112090749131,0.000839762774993574,-0.000123093256635769,-8.73123217620463e-05,-0.000345142704959296,0.00122447166576843,-0.000224274068428957
"Nerodia_cyclopion",0.00872435068762952,0.0127762682130699,-0.000184406086264179,-0.00274338982391884,-0.00236134364263197,-0.00664674208429687,0.0100708921617267,-0.00217521622757473,0.00454477974826525,0.00384088670246965,-0.00201651939775087,-0.000705060933564492,0.00367647994643937,0.000330739577437293,-0.000151792910062301,0.00262210964222226,-0.00373381986282934,-0.00138421777997758,-0.000646937421453747,0.00400024874884134,0.000542707893811729,0.000805672374788421,0.00502663366251581,0.00538589724979565,0.000224153850850764,6.53027819185359e-05,-0.00163995970428493,0.00197994485532058,8.51553842438362e-05,-4.12973448277694e-05,0.00270560727078839,0.00218758530372646,0.00121810272999066,-0.000846481275872637,0.00239025123803968,-0.000515757552746889,0.000380282522575977,0.00111626435820616,-0.000187982158975644,0.000791451693996058,-0.000293641340779578,0.000663784298181909,0.00176744619656885,-0.000352884658676418,0.000380675905237979,-0.00035024038982026,-0.000780261625278215,2.64667047022822e-05,0.000563777420413212,-0.000124739791638228
"Nerodia_erythrogaster",-0.005663840666233,0.0139153188524589,0.000635390985264756,-0.000590951734326483,0.000283514956426967,-0.00534886896290495,0.00559803604176688,-0.00227568464006309,0.00209982529378165,-0.00368248751495222,0.000240209311847897,-0.00190069711351238,0.00127183006736296,-0.00645405143607307,0.0019105917216864,-0.00150865305773702,2.00591444953955e-06,-3.35565637910382e-05,-0.000256448328114064,-0.000901065607907674,-0.00103259502472696,-0.00200901448557046,0.00353495359684222,0.00325446530672856,-0.00349234353227428,5.98112606643308e-05,0.00104618620071135,0.00031602757539584,-0.000135699569719954,0.00228293468974204,0.000933907945349839,-3.1664398853229e-05,-0.000278220463894066,0.000510419451146739,0.000212719595455832,-0.00101479567068878,0.000728250544804377,-0.00149182083771141,0.00222828437870056,0.00187089230306151,-0.000100136760134764,-0.000220707170281041,-0.00132867231192829,0.000306128340156912,0.00151200148315568,0.000917713041414751,0.000379706920418369,-1.25620480301702e-05,0.00097848209398709,-0.000148951808232333
"Nerodia_fasciata",0.00964881309344948,0.0122850467074179,0.00197698504974161,-0.00100326682459009,-0.00370955122014377,-0.00540574709920697,0.000717922911905712,0.000870869984940338,0.00265893233843544,-0.00403811610902259,0.00314195228447783,-0.00547906941256559,-0.00198050798668325,0.000345447617161727,0.001333048976711,0.000140971418143539,-0.000122624037466847,-0.000711306286437409,-0.00111382020165069,0.000233087071293318,-0.000668168707820223,-0.0010529318916158,0.00283607407876167,0.00159794061887754,-0.00122066587532267,0.00194631859246127,-0.0014646772823576,-0.0008687629443565,-0.00202313601783963,5.3221698295438e-05,-0.00106346707672175,-0.00109125107729206,0.00155888765306422,-0.00193567144572321,-0.00117693116922312,-0.00266863116426465,-5.36296730383393e-05,-0.00127558576713949,0.000142192043084155,0.000637283886085479,0.000158056473390316,0.00164825859192885,-0.000704649626187098,0.00157453317718069,0.000936865377672809,-0.000144535114462027,-0.000235523550042063,-0.000326603496981767,0.00132052623036003,-0.000236981312827371
"Nerodia_floridana",0.0113501158724056,0.0124003341570716,-0.00341916709636457,-0.00183729122076956,-0.00442209975978104,-0.0128830765299318,0.00688873200512408,-0.0029260064918349,0.00228383299397325,0.00390931538477957,-0.00275905453919972,-0.0025458873771986,0.00344131333821171,0.00185126792106125,-0.002005222052962,0.00642099604479845,-2.13378228373081e-05,-0.000508868343350606,-0.00350479614464332,4.17429687715582e-05,-0.00318684921986485,-0.0048822811124415,-0.000714397790709433,0.00506215140763657,0.00154324640011636,0.000723375999751524,-0.00251729294920145,0.00135652644774437,-0.00190869505950159,0.00180563497778277,0.000896709070249515,0.00125369717266146,-0.000956673645639091,0.000752949828291325,0.00276044936869073,-0.0014508487806106,0.00050574321708381,0.00128983183186836,-3.63401164079218e-05,0.000155192960573142,-0.000717011034268842,0.000404263108729972,0.00120023615105729,-0.000158940870818886,0.000472639926227418,-0.000236207209006974,-0.000596750669256983,-7.82132540586937e-05,0.000514747305521503,-0.000151102134029698
"Nerodia_paucimaculata",0.0233023986760687,0.00089074635410806,-0.00276164883301328,-0.0126129173245043,-0.00253101644854792,-0.00172782487780848,0.0024784648478931,0.00177854402145979,0.000531990777130085,-0.00407404435161401,3.40163452240043e-06,0.00742020077256399,-0.00117950212356829,0.0021479585499916,0.00169003322903742,-0.000449766661477905,-0.00382876046833842,0.00149505426305324,-0.000379295529736926,0.00479586302036187,0.00226150106245613,-0.00433867352541757,0.00138119122746283,0.00180316025118214,-2.75311240560307e-06,0.000900381990416197,-0.000642932050391548,0.00061494276210079,0.00012463181225525,0.002361157294494,-0.00107705942573944,0.00185088123524072,0.00120536572614545,-0.00032545689139793,-0.000697576478521882,-0.00169350715678181,-2.28339732438071e-05,-0.00146357797694727,0.00119743959859989,-0.000280356026761507,5.71938057134102e-05,0.000905141244561439,-0.00143801743132753,0.000994302563768307,0.000832077795903214,-0.000291083934855237,7.50215789530334e-06,-0.000143203478943881,0.00134117740211621,-0.000189849972371609
"Nerodia_rhombifer",0.0207420774417147,0.00807010662063463,0.00491124396684652,0.00329112184807499,0.00538131203240686,-0.00847183391024499,0.00708434559551718,0.00176082478919697,0.00254239838455839,0.00395533881840432,0.00367956542483029,-0.00339276654391577,0.00182365802514245,-0.000906315759610483,0.000600368587567726,0.00512003191732297,-0.000660859954528479,0.000117959738193526,-0.00195894364201261,0.00208672889691733,0.00333739514612517,-0.00243290520631126,0.00157162165545884,0.00225079791230305,0.00226399857298314,0.000104553531748455,-0.000326949613024518,-0.000364982005826553,-0.00141823562462297,-0.000400975632157254,-0.00188580702791794,0.000356300630021886,0.00189275465658875,0.000382182825749266,0.00045105937435247,0.00194297412734071,-0.000611208603275789,-0.00109762976412258,0.000718731543104311,0.00115490177611967,0.000219758005941965,-0.00152522084058605,0.000196277861580671,0.00225971453226447,0.00100426627630211,0.0005241255990111,0.000538753667683443,-0.00033896946532931,0.0008283703864839,-0.00012663114026191
